Уникальный ID записи,ID причала,Название причала,Название судна - отсутсвует если отменено,Название маршрута ,Швартовочное место,Дата начала действия записи расписания в UTC,Дата окончания действиязаписи  расписания в UTC,Время подхода судна в минутах от начала суток,Время отхода судна в минутах от начала суток,Время стоянки,Название судна которое было отменено,"Тип записи - пустое знеачение если изменений нет, Отмена - судно отменено",Дата начала действия записи расписания ,Дата окончания действия записи расписания,Причаливание/подход,Отход
1037035,73,Зарядье,Столица-1,Круговой,A,1718139600,1731790800,1040,1050,10,,,2024-06-12,2024-11-17,5:20:00 PM,5:30:00 PM
1053481,50,Китай-город,Москва-28,Исторический,A,1718744400,1731790800,1040,1050,10,,,2024-06-19,2024-11-17,5:20:00 PM,5:30:00 PM
1065414,50,Китай-город,Рио,Северный 1А,C,1719090000,1731790800,1040,1050,7,,,2024-06-23,2024-11-17,5:20:00 PM,5:30:00 PM
1085391,46,Киевский,Снегири-4,Северный,A,1719608400,1731790800,1040,1050,7,,,2024-06-29,2024-11-17,5:20:00 PM,5:30:00 PM
1093822,57,Троице-Лыково,Будь готов,Серебряный бор,A,1719954000,1731790800,1040,1050,7,,,2024-07-03,2024-11-17,5:20:00 PM,5:30:00 PM
1059253,32,Нескучный сад,Михаил Сеспель,Северный 1А,B,1718917200,1731790800,1043,1046,3,,,2024-06-21,2024-11-17,5:23:00 PM,5:26:00 PM
1093898,93,Серебряный бор-3,Амстердам,Серебряный бор,A,1719954000,1731790800,1043,1046,3,,,2024-07-03,2024-11-17,5:23:00 PM,5:26:00 PM
1073840,51,Патриарший,Идегей,Круговой,A,1719262800,1731790800,1044,1049,5,,,2024-06-25,2024-11-17,5:24:00 PM,5:29:00 PM
1088618,45,Воробьевы горы,Добрыня,Северный,A,1719781200,1731790800,1044,1048,4,,,2024-07-01,2024-11-17,5:24:00 PM,5:28:00 PM
1061329,73,Зарядье,Лоцман,Центральный,B,1718917200,1731790800,1045,1055,10,,,2024-06-21,2024-11-17,5:25:00 PM,5:35:00 PM
877992,31,Парк Горького,М-88,Центральный,C,1714251600,1731790800,1046,1052,4,,,2024-04-28,2024-11-17,5:26:00 PM,5:32:00 PM
880761,31,Парк Горького,,Центральный,C,1714251600,1731790800,1046,1052,4,М-88,Отмена,2024-04-28,2024-11-17,5:26:00 PM,5:32:00 PM
1093276,32,Нескучный сад,Капитан Смолик,Северный 1А,A,1719954000,1731790800,1046,1050,4,,,2024-07-03,2024-11-17,5:26:00 PM,5:30:00 PM
1093714,46,Киевский,Москва-21,Северный 1А,B,1719954000,1731790800,1047,1057,10,,,2024-07-03,2024-11-17,5:27:00 PM,5:37:00 PM
1094814,50,Китай-город,Снегири-1,Северный,B,1719954000,1731790800,1048,1058,10,,,2024-07-03,2024-11-17,5:28:00 PM,5:38:00 PM
843794,49,Новоспасский,Чижик-II,Исторический,B,1725310800,1731790800,1049,1057,5,,,2024-09-03,2024-11-17,5:29:00 PM,5:37:00 PM
844160,49,Новоспасский,,Исторический,B,1727730000,1727989200,1049,1057,5,Чижик-II,Отмена,2024-10-01,2024-10-04,5:29:00 PM,5:37:00 PM
985396,33,Крымский мост,Соболь,Разовый подход,A,1716843600,1731531600,1050,1060,10,,,2024-05-28,2024-11-14,5:30:00 PM,5:40:00 PM
1004718,51,Патриарший,Юнга,Центральный,A,1717448400,1731790800,1051,1056,5,,,2024-06-04,2024-11-17,5:31:00 PM,5:36:00 PM
1090933,45,Воробьевы горы,Святогор,Северный 1А,A,1719867600,1731790800,1051,1055,4,,,2024-07-02,2024-11-17,5:31:00 PM,5:35:00 PM
1094370,32,Нескучный сад,Алина Танго,Исторический,C,1719954000,1731790800,1051,1055,4,,,2024-07-03,2024-11-17,5:31:00 PM,5:35:00 PM
1094470,32,Нескучный сад,Москва-46,Северный,B,1719954000,1731790800,1051,1054,3,,,2024-07-03,2024-11-17,5:31:00 PM,5:34:00 PM
1006273,45,Воробьевы горы,Адмиралъ,Исторический,B,1717534800,1731790800,1052,1062,10,,,2024-06-05,2024-11-17,5:32:00 PM,5:42:00 PM
844795,47,Красный октябрь,Олимпиада,Исторический,A,1719435600,1731790800,1054,1058,4,,,2024-06-27,2024-11-17,5:34:00 PM,5:38:00 PM
1035699,55,Третьяковский,Москва Ривер,Круговой,A,1718139600,1731790800,1054,1058,4,,,2024-06-12,2024-11-17,5:34:00 PM,5:38:00 PM
1062258,55,Третьяковский,Москва Ривер,Круговой,A,1718917200,1731790800,1054,1065,7,,,2024-06-21,2024-11-17,5:34:00 PM,5:45:00 PM
1094644,32,Нескучный сад,Вдохновение,Северный,A,1719954000,1731790800,1054,1058,4,,,2024-07-03,2024-11-17,5:34:00 PM,5:38:00 PM
1037089,73,Зарядье,Столица-2,Круговой,A,1718139600,1731790800,1055,1065,10,,,2024-06-12,2024-11-17,5:35:00 PM,5:45:00 PM
1094208,50,Китай-город,М-250,Исторический,A,1719954000,1731790800,1055,1065,10,,,2024-07-03,2024-11-17,5:35:00 PM,5:45:00 PM
1094564,46,Киевский,Москва-24,Северный,A,1719954000,1731790800,1055,1065,7,,,2024-07-03,2024-11-17,5:35:00 PM,5:45:00 PM
1080030,32,Нескучный сад,Счастье,Северный 1А,B,1719435600,1731790800,1058,1061,3,,,2024-06-27,2024-11-17,5:38:00 PM,5:41:00 PM
1037062,51,Патриарший,Столица-1,Круговой,A,1718139600,1731790800,1059,1064,5,,,2024-06-12,2024-11-17,5:39:00 PM,5:44:00 PM
1080607,45,Воробьевы горы,Флагман,Северный,A,1719522000,1731790800,1059,1063,4,,,2024-06-28,2024-11-17,5:39:00 PM,5:43:00 PM
1093894,75,Серебряный бор-2,Амстердам,Серебряный бор,A,1719954000,1731790800,1059,1065,6,,,2024-07-03,2024-11-17,5:39:00 PM,5:45:00 PM
866156,71,Северный речной вокзал,,СРВ - Захарково,8,1714165200,1731531600,1060,1080,20,,,2024-04-27,2024-11-14,5:40:00 PM,6:00:00 PM
866344,71,Северный речной вокзал,Москва-1,СРВ - Захарково,8,1714165200,1731531600,1060,1080,20,,,2024-04-27,2024-11-14,5:40:00 PM,6:00:00 PM
985338,33,Крымский мост,Волна,Разовый подход,B,1716843600,1731790800,1060,1070,10,,,2024-05-28,2024-11-17,5:40:00 PM,5:50:00 PM
1051916,73,Зарядье,Советский союз,Центральный,B,1718658000,1731790800,1060,1070,10,,,2024-06-18,2024-11-17,5:40:00 PM,5:50:00 PM
889635,31,Парк Горького,Лагуна,Центральный,C,1714597200,1731790800,1061,1067,4,,,2024-05-02,2024-11-17,5:41:00 PM,5:47:00 PM
893856,31,Парк Горького,,Центральный,C,1714597200,1731790800,1061,1067,4,Лагуна,Отмена,2024-05-02,2024-11-17,5:41:00 PM,5:47:00 PM
1093336,32,Нескучный сад,Алина Прима,Северный 1А,A,1719954000,1731790800,1061,1065,4,,,2024-07-03,2024-11-17,5:41:00 PM,5:45:00 PM
1008209,46,Киевский,Романтика,Северный 1А,B,1717534800,1731790800,1062,1072,10,,,2024-06-05,2024-11-17,5:42:00 PM,5:52:00 PM
845583,50,Китай-город,Прага,Северный,B,1719608400,1731790800,1063,1073,10,,,2024-06-29,2024-11-17,5:43:00 PM,5:53:00 PM
1075310,49,Новоспасский,Снегири-3,Исторический,B,1719349200,1731790800,1064,1072,5,,,2024-06-26,2024-11-17,5:44:00 PM,5:52:00 PM
988788,93,Серебряный бор-3,Амстердам,Разовый подход,A,1716930000,1731618000,1065,1070,5,,,2024-05-29,2024-11-15,5:45:00 PM,5:50:00 PM
1053272,32,Нескучный сад,Москва-51,Исторический,C,1718744400,1731790800,1066,1070,4,,,2024-06-19,2024-11-17,5:46:00 PM,5:50:00 PM
1061332,51,Патриарший,Лоцман,Центральный,A,1718917200,1731790800,1066,1071,5,,,2024-06-21,2024-11-17,5:46:00 PM,5:51:00 PM
1061881,45,Воробьевы горы,Удача,Северный 1А,A,1718917200,1731790800,1066,1070,4,,,2024-06-21,2024-11-17,5:46:00 PM,5:50:00 PM
1088621,32,Нескучный сад,Добрыня,Северный,B,1719781200,1731790800,1066,1069,3,,,2024-07-01,2024-11-17,5:46:00 PM,5:49:00 PM
1058474,45,Воробьевы горы,Москва-61,Исторический,B,1718917200,1731790800,1067,1077,10,,,2024-06-21,2024-11-17,5:47:00 PM,5:57:00 PM
1004559,32,Нескучный сад,Фортуна,Северный,A,1717448400,1731790800,1069,1073,4,,,2024-06-04,2024-11-17,5:49:00 PM,5:53:00 PM
1073828,55,Третьяковский,Идегей,Круговой,A,1719262800,1731790800,1069,1080,7,,,2024-06-25,2024-11-17,5:49:00 PM,6:00:00 PM
1094410,47,Красный октябрь,Алина Танго,Исторический,A,1719954000,1731790800,1069,1073,4,,,2024-07-03,2024-11-17,5:49:00 PM,5:53:00 PM
843800,50,Китай-город,Чижик-II,Исторический,A,1725310800,1731790800,1070,1080,10,,,2024-09-03,2024-11-17,5:50:00 PM,6:00:00 PM
844166,50,Китай-город,,Исторический,A,1727730000,1727989200,1070,1080,10,Чижик-II,Отмена,2024-10-01,2024-10-04,5:50:00 PM,6:00:00 PM
1059277,50,Китай-город,Михаил Сеспель,Северный 1А,C,1718917200,1731790800,1070,1080,7,,,2024-06-21,2024-11-17,5:50:00 PM,6:00:00 PM
1083699,46,Киевский,Алексия,Северный,A,1719608400,1731790800,1070,1080,7,,,2024-06-29,2024-11-17,5:50:00 PM,6:00:00 PM
1093902,57,Троице-Лыково,Амстердам,Серебряный бор,A,1719954000,1731790800,1070,1080,7,,,2024-07-03,2024-11-17,5:50:00 PM,6:00:00 PM
1093992,73,Зарядье,Конкорд,Круговой,A,1719954000,1731790800,1070,1080,10,,,2024-07-03,2024-11-17,5:50:00 PM,6:00:00 PM
1090935,32,Нескучный сад,Святогор,Северный 1А,B,1719867600,1731790800,1073,1076,3,,,2024-07-02,2024-11-17,5:53:00 PM,5:56:00 PM
1093824,93,Серебряный бор-3,Будь готов,Серебряный бор,A,1719954000,1731790800,1073,1076,3,,,2024-07-03,2024-11-17,5:53:00 PM,5:56:00 PM
1045781,51,Патриарший,Столица-2,Круговой,A,1718485200,1731790800,1074,1079,5,,,2024-06-16,2024-11-17,5:54:00 PM,5:59:00 PM
1085393,45,Воробьевы горы,Снегири-4,Северный,A,1719608400,1731790800,1074,1078,4,,,2024-06-29,2024-11-17,5:54:00 PM,5:58:00 PM
916094,73,Зарядье,М-88,Центральный,B,1715202000,1731790800,1075,1085,10,,,2024-05-09,2024-11-17,5:55:00 PM,6:05:00 PM
868581,31,Парк Горького,Юнга,Центральный,C,1713992400,1731790800,1076,1082,4,,,2024-04-25,2024-11-17,5:56:00 PM,6:02:00 PM
869219,31,Парк Горького,,Центральный,C,1713992400,1731790800,1076,1082,4,Юнга,Отмена,2024-04-25,2024-11-17,5:56:00 PM,6:02:00 PM
1065416,32,Нескучный сад,Рио,Северный 1А,A,1719090000,1731790800,1076,1080,4,,,2024-06-23,2024-11-17,5:56:00 PM,6:00:00 PM
1071462,46,Киевский,Алина Браво,Северный 1А,B,1719262800,1731790800,1077,1087,10,,,2024-06-25,2024-11-17,5:57:00 PM,6:07:00 PM
1094472,50,Китай-город,Москва-46,Северный,B,1719954000,1731790800,1078,1088,10,,,2024-07-03,2024-11-17,5:58:00 PM,6:08:00 PM
844801,49,Новоспасский,Олимпиада,Исторический,B,1719435600,1731790800,1079,1087,5,,,2024-06-27,2024-11-17,5:59:00 PM,6:07:00 PM
867517,167,Химки,850 лет Москве,СРВ - Химки,A,1714165200,1731531600,1080,1090,10,,,2024-04-27,2024-11-14,6:00:00 PM,6:10:00 PM
1006276,32,Нескучный сад,Адмиралъ,Исторический,C,1717534800,1731790800,1081,1085,4,,,2024-06-05,2024-11-17,6:01:00 PM,6:05:00 PM
1051913,51,Патриарший,Советский союз,Центральный,A,1718658000,1731790800,1081,1086,5,,,2024-06-18,2024-11-17,6:01:00 PM,6:06:00 PM
1080619,32,Нескучный сад,Флагман,Северный,B,1719522000,1731790800,1081,1084,3,,,2024-06-28,2024-11-17,6:01:00 PM,6:04:00 PM
1093716,45,Воробьевы горы,Москва-21,Северный 1А,A,1719954000,1731790800,1081,1085,4,,,2024-07-03,2024-11-17,6:01:00 PM,6:05:00 PM
1090322,45,Воробьевы горы,Полковник Новгородов,Исторический,B,1719867600,1731790800,1082,1092,10,,,2024-07-02,2024-11-17,6:02:00 PM,6:12:00 PM
1037038,55,Третьяковский,Столица-1,Круговой,A,1718139600,1731790800,1084,1095,7,,,2024-06-12,2024-11-17,6:04:00 PM,6:15:00 PM
1053341,47,Красный октябрь,Москва-51,Исторический,A,1718744400,1731790800,1084,1088,4,,,2024-06-19,2024-11-17,6:04:00 PM,6:08:00 PM
1094868,32,Нескучный сад,Снегири-1,Северный,A,1719954000,1731790800,1084,1088,4,,,2024-07-03,2024-11-17,6:04:00 PM,6:08:00 PM
988780,75,Серебряный бор-2,Амстердам,Разовый подход,A,1716930000,1731618000,1085,1090,5,,,2024-05-29,2024-11-15,6:05:00 PM,6:10:00 PM
1062016,46,Киевский,Снегири-2,Северный,A,1718917200,1731790800,1085,1095,7,,,2024-06-21,2024-11-17,6:05:00 PM,6:15:00 PM
1062148,73,Зарядье,Венеция,Круговой,A,1718917200,1731790800,1085,1095,10,,,2024-06-21,2024-11-17,6:05:00 PM,6:15:00 PM
1075313,50,Китай-город,Снегири-3,Исторический,A,1719349200,1731790800,1085,1095,10,,,2024-06-26,2024-11-17,6:05:00 PM,6:15:00 PM
1080036,50,Китай-город,Счастье,Северный 1А,C,1719435600,1731790800,1085,1095,7,,,2024-06-27,2024-11-17,6:05:00 PM,6:15:00 PM
1061884,32,Нескучный сад,Удача,Северный 1А,B,1718917200,1731790800,1088,1091,3,,,2024-06-21,2024-11-17,6:08:00 PM,6:11:00 PM
1093826,75,Серебряный бор-2,Будь готов,Серебряный бор,A,1719954000,1731790800,1089,1095,6,,,2024-07-03,2024-11-17,6:09:00 PM,6:15:00 PM
1093994,51,Патриарший,Конкорд,Круговой,A,1719954000,1731790800,1089,1094,5,,,2024-07-03,2024-11-17,6:09:00 PM,6:14:00 PM
1094566,45,Воробьевы горы,Москва-24,Северный,A,1719954000,1731790800,1089,1093,4,,,2024-07-03,2024-11-17,6:09:00 PM,6:13:00 PM
866157,61,Захарково,,СРВ - Захарково,A,1714165200,1731531600,1090,1110,20,,,2024-04-27,2024-11-14,6:10:00 PM,6:30:00 PM
866345,61,Захарково,Москва-1,СРВ - Захарково,A,1714165200,1731531600,1090,1110,20,,,2024-04-27,2024-11-14,6:10:00 PM,6:30:00 PM
938750,33,Крымский мост,Морис,Разовый подход,B,1715634000,1731790800,1090,1100,10,,,2024-05-14,2024-11-17,6:10:00 PM,6:20:00 PM
1094068,73,Зарядье,Лагуна,Центральный,B,1719954000,1731790800,1090,1100,10,,,2024-07-03,2024-11-17,6:10:00 PM,6:20:00 PM
886770,31,Парк Горького,Лоцман,Центральный,C,1714510800,1731790800,1091,1097,4,,,2024-05-01,2024-11-17,6:11:00 PM,6:17:00 PM
892102,31,Парк Горького,,Центральный,C,1714510800,1731790800,1091,1097,4,Лоцман,Отмена,2024-05-01,2024-11-17,6:11:00 PM,6:17:00 PM
1093278,46,Киевский,Капитан Смолик,Северный 1А,B,1719954000,1731790800,1092,1102,10,,,2024-07-03,2024-11-17,6:12:00 PM,6:22:00 PM
1088597,50,Китай-город,Добрыня,Северный,B,1719781200,1731790800,1093,1103,10,,,2024-07-01,2024-11-17,6:13:00 PM,6:23:00 PM
1094406,49,Новоспасский,Алина Танго,Исторический,B,1719954000,1731790800,1094,1102,5,,,2024-07-03,2024-11-17,6:14:00 PM,6:22:00 PM
841950,48,Сити – Экспоцентр,Ривер Палас 2,Разовый подход,C,1717189200,1730322000,1095,1140,45,,,2024-06-01,2024-10-31,6:15:00 PM,7:00:00 PM
939115,51,Патриарший,М-88,Центральный,A,1715634000,1731790800,1096,1101,5,,,2024-05-14,2024-11-17,6:16:00 PM,6:21:00 PM
1008212,45,Воробьевы горы,Романтика,Северный 1А,A,1717534800,1731790800,1096,1100,4,,,2024-06-05,2024-11-17,6:16:00 PM,6:20:00 PM
1058477,32,Нескучный сад,Москва-61,Исторический,C,1718917200,1731790800,1096,1100,4,,,2024-06-21,2024-11-17,6:16:00 PM,6:20:00 PM
1085401,32,Нескучный сад,Снегири-4,Северный,B,1719608400,1731790800,1096,1099,3,,,2024-06-29,2024-11-17,6:16:00 PM,6:19:00 PM
1053484,45,Воробьевы горы,Москва-28,Исторический,B,1718744400,1731790800,1097,1107,10,,,2024-06-19,2024-11-17,6:17:00 PM,6:27:00 PM
845568,32,Нескучный сад,Прага,Северный,A,1719608400,1731790800,1099,1103,4,,,2024-06-29,2024-11-17,6:19:00 PM,6:23:00 PM
943094,47,Красный октябрь,Адмиралъ,Исторический,A,1715806800,1731790800,1099,1103,4,,,2024-05-16,2024-11-17,6:19:00 PM,6:23:00 PM
1045811,55,Третьяковский,Столица-2,Круговой,A,1718485200,1731790800,1099,1110,7,,,2024-06-16,2024-11-17,6:19:00 PM,6:30:00 PM
844804,50,Китай-город,Олимпиада,Исторический,A,1719435600,1731790800,1100,1110,10,,,2024-06-27,2024-11-17,6:20:00 PM,6:30:00 PM
988797,57,Троице-Лыково,Амстердам,Разовый подход,A,1716930000,1731618000,1100,1130,30,,,2024-05-29,2024-11-15,6:20:00 PM,6:50:00 PM
1062246,73,Зарядье,Москва Ривер,Круговой,A,1718917200,1731790800,1100,1110,10,,,2024-06-21,2024-11-17,6:20:00 PM,6:30:00 PM
1090951,50,Китай-город,Святогор,Северный 1А,C,1719867600,1731790800,1100,1110,7,,,2024-07-02,2024-11-17,6:20:00 PM,6:30:00 PM
1093830,57,Троице-Лыково,Будь готов,Серебряный бор,A,1719954000,1731790800,1100,1110,7,,,2024-07-03,2024-11-17,6:20:00 PM,6:30:00 PM
1094662,46,Киевский,Вдохновение,Северный,A,1719954000,1731790800,1100,1110,7,,,2024-07-03,2024-11-17,6:20:00 PM,6:30:00 PM
